property_id,list_date,market,property_type,beds,baths,sqft,age_years,lot_acres,school_score,crime_index,walk_score,median_household_income,mortgage_rate,list_price,sale_price,days_on_market,sold_flag,latitude,longitude,price_per_sqft,affordability_score,inventory_risk_segment
ATL-111258,2023-09-18,Atlanta,Townhome,5,5.5,4314,16,0.34,58,45.7,70,86946,0.0589,371000,356000.0,49,True,33.776176,-84.436292,82.52,89.1,Soft
ATL-111259,2024-08-29,Smyrna,Condo,4,1.5,3278,29,0.0,87,36.1,83,62827,0.0633,490000,472000.0,40,True,33.887351,-84.506205,143.99,50.4,Balanced
ATL-111260,2023-05-20,Marietta,Single Family,2,2.0,1861,29,0.27,81,6.3,37,91862,0.0649,410000,416000.0,1,True,33.93887,-84.603006,223.54,82.8,Hot
ATL-111261,2023-02-03,Decatur,Single Family,1,1.0,1424,14,0.59,72,37.1,77,113835,0.0585,456000,445000.0,1,True,33.826861,-84.289958,312.5,91.3,Hot
ATL-111262,2025-07-19,Alpharetta,Multi-Family,5,5.0,3559,36,0.33,63,18.8,18,82161,0.0541,917000,896000.0,63,True,34.096606,-84.302774,251.76,15.5,Soft
ATL-111263,2023-11-30,Norcross,Single Family,2,1.5,2565,73,0.3,69,23.8,35,57910,0.0646,366000,374000.0,38,True,33.900855,-84.224082,145.81,61.7,Balanced
ATL-111264,2023-09-29,Sandy Springs,Townhome,2,1.0,1625,24,0.31,66,26.3,36,127761,0.0623,428000,405000.0,20,True,33.989322,-84.299634,249.23,98.0,Hot
ATL-111265,2023-04-17,Peachtree Corners,Townhome,5,4.0,3924,54,0.08,93,32.9,43,71112,0.0618,518000,525000.0,33,True,34.021491,-84.202116,133.79,52.2,Balanced
ATL-111266,2023-04-30,Duluth,Single Family,1,1.0,2111,8,0.77,71,28.7,47,67033,0.0684,352000,362000.0,39,True,33.960339,-84.16957,171.48,72.3,Balanced
ATL-111267,2025-04-27,Marietta,Single Family,2,1.0,1748,11,0.66,60,24.6,61,63749,0.0558,396000,396000.0,31,True,33.988855,-84.578007,226.54,66.7,Balanced
ATL-111268,2025-08-05,Peachtree Corners,Multi-Family,2,2.0,2270,31,0.52,76,24.7,45,78645,0.063,725000,741000.0,39,True,33.970541,-84.192098,326.43,29.5,Balanced
ATL-111269,2023-07-28,Norcross,Single Family,4,3.0,2450,47,0.5,62,10.8,46,62801,0.0696,384000,383000.0,42,True,33.962375,-84.202147,156.33,64.3,Balanced
ATL-111270,2025-10-11,Marietta,Townhome,5,5.5,4072,28,0.35,62,37.0,31,53301,0.0604,529000,534000.0,15,True,33.934193,-84.597246,131.14,23.6,Hot
ATL-111271,2024-06-17,Duluth,Single Family,5,3.5,2967,7,0.31,67,45.7,49,98626,0.069,524000,,41,False,33.980298,-84.118824,176.61,73.1,Balanced
ATL-111272,2023-08-05,Lawrenceville,Single Family,4,3.5,2870,4,0.27,77,13.7,34,77692,0.0728,493000,494000.0,46,True,33.935756,-84.012226,172.13,60.6,Soft
ATL-111273,2024-01-10,Decatur,Single Family,3,3.0,2409,38,0.19,54,27.0,35,51607,0.069,511000,502000.0,50,True,33.763236,-84.30717,208.39,24.6,Soft
ATL-111274,2023-04-13,Peachtree Corners,Single Family,5,4.0,4578,20,0.12,77,24.4,45,113999,0.0591,554000,546000.0,45,True,34.03123,-84.117637,119.27,81.4,Balanced
ATL-111275,2025-01-06,Lawrenceville,Condo,2,1.0,2183,59,0.0,74,21.2,60,62328,0.058,395000,,23,False,33.943244,-83.94728,180.94,64.7,Balanced
ATL-111276,2024-04-10,Roswell,Townhome,1,1.0,2112,17,0.62,70,34.3,38,50182,0.0689,491000,495000.0,17,True,34.093583,-84.360051,234.38,23.1,Hot
ATL-111277,2025-06-21,Smyrna,Single Family,2,1.0,1394,56,0.16,63,32.3,41,82324,0.0596,485000,461000.0,47,True,33.894192,-84.51155,330.7,72.4,Soft
ATL-111278,2025-08-18,Sandy Springs,Single Family,4,2.5,2821,44,0.47,76,45.9,37,84894,0.0655,722000,721000.0,42,True,33.927365,-84.432624,255.58,39.0,Balanced
ATL-111279,2023-10-31,Roswell,Single Family,4,3.5,2751,19,0.37,75,47.1,9,107054,0.0575,598000,625000.0,26,True,34.025509,-84.359223,227.19,70.3,Balanced
ATL-111280,2025-11-01,Duluth,Townhome,6,5.5,4150,6,0.44,72,32.9,16,84518,0.0661,581000,559000.0,35,True,33.991129,-84.183759,134.7,59.6,Balanced
ATL-111281,2024-01-04,Alpharetta,Single Family,2,1.0,2440,6,0.2,72,27.4,45,124118,0.0625,626000,612000.0,64,True,34.091222,-84.424621,250.82,79.0,Soft
ATL-111282,2024-10-10,Sandy Springs,Townhome,4,3.0,3152,8,0.39,84,19.5,46,117333,0.0604,704000,693000.0,59,True,33.955166,-84.428736,219.86,68.8,Soft
ATL-111283,2023-03-24,Decatur,Multi-Family,6,6.0,4671,31,0.31,83,5.0,62,85440,0.0596,805000,819000.0,17,True,33.843605,-84.266204,175.34,28.6,Hot
ATL-111284,2024-12-03,Decatur,Single Family,3,3.0,2971,15,0.59,73,19.4,45,54228,0.0567,678000,689000.0,31,True,33.751893,-84.304446,231.91,5.0,Balanced
ATL-111285,2025-03-18,Lawrenceville,Single Family,1,1.0,1243,74,1.07,70,32.0,57,85077,0.0675,283000,286000.0,45,True,33.86229,-83.940804,230.09,95.0,Balanced
ATL-111286,2024-07-31,Smyrna,Single Family,4,3.5,3575,18,0.42,54,44.2,95,111726,0.0649,623000,634000.0,39,True,33.933617,-84.516787,177.34,70.2,Balanced
ATL-111287,2024-06-05,Norcross,Single Family,4,2.0,3371,36,0.31,60,46.5,50,52465,0.0597,482000,477000.0,14,True,33.909194,-84.217059,141.5,34.0,Hot
ATL-111288,2023-10-29,Smyrna,Single Family,4,4.0,3670,63,0.24,76,32.4,40,100906,0.0587,539000,555000.0,34,True,33.891803,-84.497024,151.23,73.7,Balanced
ATL-111289,2025-09-21,Johns Creek,Single Family,4,2.5,2807,12,0.22,58,15.6,31,104991,0.0636,766000,805000.0,22,True,33.978707,-84.183275,286.78,48.6,Balanced
ATL-111290,2024-01-20,Johns Creek,Townhome,2,1.5,1927,10,0.19,79,37.0,42,122071,0.0612,383000,375000.0,39,True,34.007259,-84.180193,194.6,98.0,Balanced
ATL-111291,2023-06-06,Marietta,Townhome,3,3.0,2459,2,0.29,69,41.0,30,57609,0.0651,339000,339000.0,64,True,33.924405,-84.578939,137.86,67.8,Soft
ATL-111292,2023-07-24,Sandy Springs,Single Family,3,2.0,2084,10,0.21,65,29.7,33,119584,0.0734,595000,563000.0,61,True,33.970149,-84.357989,270.15,78.6,Soft
ATL-111293,2023-06-23,Sandy Springs,Single Family,6,6.0,4786,21,0.7,68,47.0,56,120850,0.0634,667000,670000.0,41,True,33.916504,-84.398248,139.99,72.0,Balanced
ATL-111294,2023-04-07,Alpharetta,Single Family,6,5.0,4261,20,0.17,79,16.4,54,157461,0.0594,844000,,45,False,34.087574,-84.233161,198.08,75.1,Balanced
ATL-111295,2025-12-23,Alpharetta,Single Family,5,6.0,3453,72,0.21,61,12.5,18,101946,0.0525,887000,888000.0,1,True,34.065836,-84.322763,257.17,40.0,Hot
ATL-111296,2025-11-17,Marietta,Single Family,4,3.0,3143,57,0.25,62,36.1,61,94079,0.0614,698000,718000.0,28,True,34.004695,-84.541679,228.44,49.6,Balanced
ATL-111297,2024-04-27,Atlanta,Single Family,4,3.5,2941,66,0.19,84,34.2,48,112407,0.0625,469000,476000.0,19,True,33.768731,-84.375388,161.85,86.7,Hot
ATL-111298,2024-12-10,Norcross,Townhome,4,4.0,2925,59,0.25,69,12.9,84,86025,0.0658,384000,394000.0,39,True,33.985161,-84.219316,134.7,82.0,Balanced
ATL-111299,2025-05-01,Norcross,Condo,6,6.0,4870,56,0.0,52,14.3,31,86609,0.0608,502000,512000.0,1,True,33.994623,-84.21021,105.13,68.7,Hot
ATL-111300,2023-04-13,Norcross,Single Family,6,4.5,4720,21,0.24,56,43.4,30,79665,0.0577,447000,436000.0,39,True,33.945971,-84.246031,92.37,74.3,Balanced
ATL-111301,2023-06-01,Roswell,Condo,1,1.0,1182,31,0.0,77,22.4,46,91529,0.0671,299000,296000.0,46,True,34.040157,-84.357982,250.42,96.5,Soft
ATL-111302,2023-04-12,Marietta,Condo,4,4.0,3205,22,0.0,62,16.6,60,89831,0.0597,272000,,1,False,33.946465,-84.624132,84.87,98.0,Hot
ATL-111303,2024-08-19,Marietta,Single Family,3,3.0,2093,11,0.28,74,33.4,14,80628,0.0654,518000,514000.0,3,True,33.994416,-84.566104,245.58,62.4,Hot
ATL-111304,2023-03-15,Norcross,Single Family,1,1.0,989,38,1.39,64,52.5,16,111783,0.0616,230000,222000.0,46,True,33.921225,-84.232064,224.47,98.0,Soft
ATL-111305,2024-04-06,Roswell,Single Family,3,2.0,2691,22,0.22,60,43.4,64,74489,0.0639,529000,528000.0,34,True,34.040367,-84.363951,196.21,54.9,Balanced
ATL-111306,2023-11-06,Decatur,Townhome,1,1.0,1026,65,0.76,81,27.2,58,98147,0.0696,394000,,64,False,33.825632,-84.30372,384.02,87.2,Soft
ATL-111307,2023-08-01,Duluth,Townhome,5,4.5,3541,45,0.07,52,24.6,19,123863,0.0629,407000,,36,False,34.006781,-84.187795,114.94,97.0,Balanced
ATL-111308,2024-05-30,Decatur,Single Family,2,1.0,1477,39,0.14,68,18.4,68,103060,0.0641,496000,508000.0,43,True,33.810153,-84.226616,343.94,78.6,Balanced
ATL-111309,2024-12-27,Norcross,Single Family,5,5.0,3815,17,0.28,65,48.1,23,108806,0.0649,485000,498000.0,46,True,33.925026,-84.213282,130.54,82.3,Soft
ATL-111310,2024-10-13,Sandy Springs,Single Family,4,4.0,4079,18,0.24,58,37.8,55,122046,0.0597,707000,,51,False,33.977007,-84.275387,173.33,70.3,Soft
ATL-111311,2023-08-13,Norcross,Single Family,2,1.5,2677,19,0.19,59,42.5,29,87346,0.0559,363000,,8,False,33.915363,-84.154386,135.6,89.3,Hot
ATL-111312,2023-07-28,Marietta,Condo,6,5.0,4502,95,0.0,73,51.9,39,88732,0.0673,400000,416000.0,36,True,33.93628,-84.581006,92.4,80.4,Balanced
ATL-111313,2023-12-26,Sandy Springs,Single Family,4,3.0,3628,34,0.17,80,8.6,20,76718,0.0663,774000,776000.0,27,True,33.896591,-84.374152,213.89,21.0,Balanced
ATL-111314,2025-10-05,Sandy Springs,Townhome,3,2.0,2136,9,0.14,79,37.3,54,124263,0.0676,571000,575000.0,55,True,33.929494,-84.391888,269.19,81.0,Soft
ATL-111315,2024-06-05,Lawrenceville,Single Family,6,4.5,5243,61,0.21,61,5.0,72,76433,0.0515,648000,673000.0,9,True,34.002885,-83.976103,128.36,39.3,Hot
ATL-111316,2024-03-27,Johns Creek,Single Family,3,1.5,2477,26,0.17,92,36.3,29,112380,0.0633,720000,701000.0,72,True,34.059874,-84.24572,283.0,64.4,Soft
ATL-111317,2025-07-19,Smyrna,Single Family,4,1.5,3428,29,0.3,73,26.9,56,106820,0.0621,673000,675000.0,64,True,33.888561,-84.548309,196.91,63.8,Soft
ATL-111318,2023-12-01,Sandy Springs,Townhome,5,5.0,4139,18,0.32,70,21.2,45,134668,0.0587,642000,630000.0,63,True,33.890866,-84.40378,152.21,82.8,Soft
ATL-111319,2025-01-08,Atlanta,Townhome,6,6.0,4850,18,0.24,81,47.8,74,42000,0.0692,533000,531000.0,48,True,33.73887,-84.35488,109.48,5.0,Soft
ATL-111320,2023-11-03,Peachtree Corners,Condo,7,6.0,5575,26,0.0,97,38.6,34,79750,0.0565,629000,635000.0,57,True,33.98112,-84.280819,113.9,47.2,Soft
ATL-111321,2023-08-20,Sandy Springs,Single Family,4,2.5,2897,26,0.16,59,26.1,33,110620,0.0612,519000,505000.0,48,True,33.877256,-84.33639,174.32,83.4,Soft
ATL-111322,2023-12-27,Lawrenceville,Condo,4,3.0,2924,25,0.0,67,15.3,17,97435,0.0643,369000,368000.0,37,True,33.977451,-83.894632,125.85,91.2,Balanced
ATL-111323,2024-10-18,Lawrenceville,Single Family,2,1.0,1201,43,0.28,65,31.8,29,42000,0.0633,333000,330000.0,21,True,33.984091,-83.97353,274.77,46.6,Hot
ATL-111324,2024-06-17,Roswell,Single Family,3,2.0,2355,23,0.07,84,29.4,32,95081,0.0638,573000,592000.0,43,True,33.983056,-84.280148,251.38,64.4,Balanced
ATL-111325,2025-02-22,Decatur,Townhome,5,6.0,3723,48,0.11,60,27.1,32,101305,0.0594,617000,636000.0,41,True,33.733493,-84.316887,170.83,65.0,Balanced
ATL-111326,2024-02-04,Johns Creek,Single Family,7,6.0,4960,18,0.4,73,30.0,55,90258,0.0607,965000,967000.0,40,True,33.980278,-84.162552,194.96,15.9,Balanced
ATL-111327,2023-01-04,Norcross,Single Family,3,3.0,2900,40,0.19,64,31.0,36,80618,0.066,398000,379000.0,36,True,33.946128,-84.121858,130.69,80.6,Balanced
ATL-111328,2024-02-05,Norcross,Condo,2,1.0,1615,26,0.0,73,40.8,56,42000,0.0572,276000,283000.0,40,True,33.940625,-84.211175,175.23,60.5,Balanced
ATL-111329,2024-08-16,Johns Creek,Single Family,2,2.5,2826,47,0.58,68,40.7,22,103038,0.0574,703000,709000.0,66,True,34.026487,-84.204142,250.88,58.9,Soft
ATL-111330,2024-09-10,Peachtree Corners,Single Family,1,1.0,2032,30,0.51,80,23.1,41,97336,0.0604,552000,536000.0,42,True,33.912582,-84.211148,263.78,73.2,Balanced
ATL-111331,2023-02-07,Marietta,Single Family,5,5.5,3750,35,0.09,68,12.1,19,42000,0.0509,602000,,31,False,33.995305,-84.510594,160.53,5.0,Balanced
ATL-111332,2025-10-25,Peachtree Corners,Single Family,3,1.5,2862,17,0.14,91,27.1,18,91957,0.0619,717000,713000.0,32,True,33.955412,-84.236154,249.13,48.1,Balanced
ATL-111333,2025-10-19,Smyrna,Single Family,3,1.5,2889,20,0.45,69,55.0,69,62022,0.0583,567000,584000.0,51,True,33.948343,-84.495905,202.15,30.8,Soft
ATL-111334,2024-11-08,Smyrna,Townhome,2,1.5,1963,26,0.23,61,32.5,58,75239,0.0586,439000,431000.0,87,True,33.878993,-84.484445,219.56,71.3,Soft
ATL-111335,2024-07-08,Atlanta,Townhome,3,3.5,2763,41,0.27,72,53.9,43,90096,0.0621,366000,363000.0,30,True,33.767002,-84.375399,131.38,89.0,Balanced
ATL-111336,2023-02-12,Marietta,Single Family,4,3.5,2770,27,0.18,59,20.1,22,111363,0.0622,407000,399000.0,64,True,33.937852,-84.543028,144.04,93.9,Soft
ATL-111337,2023-01-22,Sandy Springs,Single Family,5,3.0,3670,57,0.67,79,26.4,41,125897,0.0616,666000,676000.0,39,True,33.914726,-84.37021,184.2,74.4,Balanced
ATL-111338,2025-02-12,Duluth,Condo,3,2.0,2463,28,0.0,63,35.6,32,106457,0.0589,420000,413000.0,35,True,34.002895,-84.168349,167.68,91.5,Balanced
ATL-111339,2024-12-16,Smyrna,Single Family,7,6.0,4946,37,0.3,63,24.8,50,91572,0.0663,758000,766000.0,64,True,33.847449,-84.519489,154.87,40.2,Soft
ATL-111340,2024-10-03,Alpharetta,Single Family,4,4.0,2705,8,0.97,72,33.1,39,95287,0.0661,792000,762000.0,34,True,34.057061,-84.261897,281.7,44.3,Balanced
ATL-111341,2025-07-06,Johns Creek,Single Family,5,5.0,4163,66,0.65,75,16.7,22,122679,0.0636,835000,841000.0,53,True,33.992327,-84.282768,202.02,57.6,Soft
ATL-111342,2024-06-11,Marietta,Single Family,4,4.5,3594,32,0.21,64,37.2,20,64578,0.0604,577000,543000.0,52,True,33.982794,-84.568246,151.09,41.3,Soft
ATL-111343,2024-01-08,Decatur,Townhome,3,3.0,2426,26,0.14,67,32.0,63,74169,0.0692,582000,550000.0,83,True,33.772789,-84.338547,226.71,49.9,Soft
ATL-111344,2025-05-24,Lawrenceville,Condo,5,4.5,3701,95,0.0,73,24.0,41,42000,0.0566,593000,595000.0,21,True,33.952053,-84.059463,160.77,5.0,Hot
ATL-111345,2024-03-04,Roswell,Single Family,6,6.0,4858,67,0.26,69,10.0,48,77901,0.0581,954000,939000.0,13,True,33.956257,-84.425846,193.29,5.0,Hot
ATL-111346,2024-10-10,Sandy Springs,Townhome,2,1.0,1825,41,0.09,73,41.6,30,114179,0.0587,476000,483000.0,44,True,33.919608,-84.312375,264.66,87.7,Balanced
ATL-111347,2024-04-22,Lawrenceville,Townhome,1,1.0,978,23,0.35,59,35.9,69,61169,0.0705,217000,213000.0,37,True,33.934051,-83.996701,217.79,92.9,Balanced
ATL-111348,2024-01-14,Peachtree Corners,Single Family,3,2.5,2433,56,0.11,71,39.4,8,62139,0.0616,496000,487000.0,67,True,34.029201,-84.16955,200.16,47.3,Soft
ATL-111349,2025-10-16,Marietta,Single Family,5,3.5,3354,40,0.11,80,45.4,5,67859,0.059,629000,623000.0,72,True,33.98603,-84.53587,185.75,33.2,Soft
ATL-111350,2024-10-15,Marietta,Single Family,4,3.5,4215,65,0.24,61,42.9,56,110111,0.0534,579000,606000.0,41,True,33.97346,-84.582641,143.77,75.1,Balanced
ATL-111351,2023-11-24,Sandy Springs,Single Family,6,5.0,4231,59,0.42,50,51.6,37,130435,0.0667,601000,552000.0,72,True,33.909685,-84.426913,130.47,85.6,Soft
ATL-111352,2023-11-11,Duluth,Single Family,5,5.0,4287,41,0.25,82,46.1,58,78074,0.0626,607000,599000.0,37,True,34.039332,-84.144009,139.72,48.8,Balanced
ATL-111353,2025-05-06,Atlanta,Condo,2,1.0,2077,35,0.0,66,59.8,45,70307,0.0617,252000,256000.0,47,True,33.740725,-84.489969,123.25,93.4,Soft
ATL-111354,2025-03-28,Alpharetta,Townhome,4,4.0,3187,30,0.67,89,53.0,27,104748,0.0628,718000,714000.0,23,True,34.071988,-84.349933,224.04,58.2,Balanced
ATL-111355,2023-06-21,Duluth,Townhome,2,1.5,1486,26,0.34,76,35.1,29,72164,0.0609,295000,269000.0,11,True,33.943461,-84.128492,181.02,92.7,Hot
ATL-111356,2023-10-02,Sandy Springs,Single Family,4,3.5,2793,63,0.56,53,22.3,46,124807,0.057,592000,607000.0,48,True,33.89604,-84.341654,217.33,81.2,Soft
ATL-111357,2025-01-25,Atlanta,Single Family,6,6.0,4060,40,0.45,61,52.4,48,92888,0.0667,635000,640000.0,50,True,33.766783,-84.356612,157.64,56.4,Soft
ATL-111358,2023-11-19,Decatur,Townhome,7,6.0,5444,7,0.18,66,34.8,52,42000,0.0535,657000,702000.0,22,True,33.810632,-84.265659,128.95,5.0,Balanced
ATL-111359,2024-08-08,Sandy Springs,Single Family,4,3.0,2097,41,0.16,61,42.2,40,88850,0.0642,630000,627000.0,20,True,33.991546,-84.39238,299.0,55.2,Hot
ATL-111360,2023-05-27,Alpharetta,Condo,6,5.5,4769,48,0.0,82,16.1,42,124367,0.0632,695000,698000.0,45,True,34.016447,-84.278589,146.36,71.3,Balanced
ATL-111361,2025-04-20,Duluth,Single Family,3,1.5,2710,27,0.25,79,45.7,38,74675,0.0557,512000,505000.0,25,True,33.995585,-84.138825,186.35,60.6,Balanced
ATL-111362,2023-03-28,Johns Creek,Single Family,3,1.5,2514,54,0.12,95,49.1,46,111439,0.0625,578000,604000.0,44,True,33.960407,-84.195714,240.25,73.6,Balanced
ATL-111363,2024-10-12,Sandy Springs,Single Family,5,4.5,3520,4,0.12,73,49.0,37,154137,0.0569,716000,736000.0,42,True,33.890507,-84.365711,209.09,82.2,Balanced
ATL-111364,2025-04-03,Duluth,Single Family,4,4.0,3257,33,0.53,78,33.8,34,57343,0.0658,475000,,24,False,34.020977,-84.149349,145.84,41.3,Balanced
ATL-111365,2025-06-11,Johns Creek,Single Family,4,4.0,3330,10,0.36,83,5.0,70,122383,0.0603,825000,827000.0,32,True,34.002691,-84.192619,248.35,59.5,Balanced
ATL-111366,2025-08-06,Johns Creek,Single Family,2,2.0,2273,35,0.09,76,43.7,34,123840,0.0663,667000,622000.0,54,True,34.037086,-84.160732,273.65,77.0,Soft
ATL-111367,2023-11-12,Roswell,Single Family,2,1.0,1278,30,0.25,68,36.2,31,87822,0.0597,375000,385000.0,27,True,34.090348,-84.347822,301.25,85.8,Balanced
ATL-111368,2025-04-16,Roswell,Single Family,5,4.5,4320,10,0.36,81,31.9,32,85135,0.0598,701000,656000.0,55,True,34.011195,-84.33849,151.85,49.2,Soft
ATL-111369,2024-08-30,Sandy Springs,Single Family,5,5.5,3303,58,0.24,79,34.7,27,82691,0.0554,689000,711000.0,38,True,33.885679,-84.304098,215.26,40.5,Balanced
ATL-111370,2024-01-04,Roswell,Single Family,2,1.5,1996,54,0.58,80,34.4,51,110704,0.0609,480000,507000.0,34,True,34.038229,-84.385793,254.01,83.3,Balanced
ATL-111371,2025-06-02,Atlanta,Single Family,5,5.5,3576,67,0.29,60,41.1,35,67368,0.0621,546000,545000.0,63,True,33.68807,-84.360091,152.4,44.4,Soft
ATL-111372,2023-06-05,Lawrenceville,Single Family,4,3.0,2134,31,0.13,56,22.6,45,74122,0.0619,297000,300000.0,33,True,33.934774,-84.016284,140.58,88.9,Balanced
ATL-111373,2024-06-14,Duluth,Townhome,5,5.0,3680,56,0.23,63,11.4,31,72305,0.0532,451000,450000.0,60,True,34.019156,-84.094513,122.28,67.2,Soft
ATL-111374,2025-11-19,Decatur,Single Family,5,5.5,4586,7,0.55,61,20.3,58,83851,0.0678,773000,774000.0,38,True,33.784901,-84.344413,168.77,30.3,Balanced
ATL-111375,2024-11-26,Atlanta,Single Family,4,4.0,3577,9,0.26,71,41.0,60,84753,0.0652,472000,476000.0,72,True,33.802992,-84.395386,133.07,70.8,Soft
ATL-111376,2024-02-03,Alpharetta,Single Family,2,3.0,1849,18,0.13,65,39.1,37,92758,0.0641,645000,652000.0,15,True,34.097006,-84.303007,352.62,55.5,Hot
ATL-111377,2023-08-08,Johns Creek,Townhome,4,3.0,3147,35,0.24,81,16.2,41,116135,0.0634,607000,614000.0,9,True,34.015447,-84.212611,195.11,74.9,Hot
ATL-111378,2023-03-24,Johns Creek,Townhome,3,2.0,2141,13,0.09,78,24.4,29,137104,0.061,517000,514000.0,30,True,34.122464,-84.213226,240.07,92.4,Balanced
ATL-111379,2024-07-12,Atlanta,Condo,6,5.5,4384,28,0.0,57,34.2,23,57099,0.0609,363000,,62,False,33.782689,-84.371787,82.8,63.7,Soft
ATL-111380,2025-12-30,Decatur,Single Family,4,3.5,3384,14,0.43,59,8.9,78,58977,0.0651,761000,774000.0,45,True,33.790586,-84.308041,228.72,5.0,Balanced
ATL-111381,2023-11-18,Johns Creek,Single Family,2,3.0,1892,2,0.12,83,21.4,21,139681,0.0613,667000,676000.0,32,True,34.116997,-84.200608,357.29,80.3,Balanced
ATL-111382,2023-06-21,Alpharetta,Single Family,2,1.0,2002,28,0.89,89,14.9,51,112886,0.065,701000,680000.0,67,True,34.069166,-84.244318,339.66,66.3,Soft
ATL-111383,2023-11-07,Sandy Springs,Single Family,3,2.0,2509,55,0.34,85,21.3,19,104849,0.067,636000,643000.0,41,True,33.956051,-84.354966,256.28,64.6,Balanced
ATL-111384,2023-12-21,Alpharetta,Single Family,7,6.0,5109,22,0.29,86,25.9,5,136716,0.0663,832000,846000.0,48,True,34.013829,-84.320533,165.59,64.2,Soft
ATL-111385,2025-02-01,Alpharetta,Single Family,5,5.0,4042,57,0.51,83,24.6,49,123724,0.0621,918000,,43,False,34.106627,-84.325121,227.12,51.7,Balanced
ATL-111386,2024-08-29,Norcross,Townhome,6,6.0,4524,24,0.18,60,37.1,32,95236,0.0595,459000,464000.0,11,True,33.958866,-84.237481,102.56,80.4,Hot
ATL-111387,2023-08-19,Smyrna,Townhome,7,6.0,4646,55,0.5,61,25.8,62,49873,0.0559,470000,482000.0,50,True,33.940979,-84.507103,103.75,28.7,Soft
ATL-111388,2025-02-01,Norcross,Single Family,5,4.0,4377,90,0.1,84,8.1,59,71588,0.057,727000,739000.0,39,True,33.908845,-84.174431,168.84,21.1,Balanced
ATL-111389,2023-11-11,Smyrna,Single Family,2,2.5,2047,37,0.55,65,15.4,78,106709,0.0549,413000,415000.0,16,True,33.899178,-84.509822,202.74,92.4,Hot
ATL-111390,2025-05-04,Lawrenceville,Single Family,2,2.5,2396,36,0.53,87,18.3,8,80917,0.0702,581000,601000.0,42,True,33.906238,-83.968124,250.83,49.5,Balanced
ATL-111391,2025-10-19,Smyrna,Single Family,2,2.5,2938,31,0.2,64,24.5,35,87673,0.0645,612000,580000.0,62,True,33.835637,-84.501007,197.41,60.0,Soft
ATL-111392,2024-09-02,Lawrenceville,Multi-Family,6,5.0,4557,71,0.42,70,45.3,37,94524,0.0659,621000,621000.0,45,True,33.993203,-84.023354,136.27,60.1,Balanced
ATL-111393,2023-08-01,Atlanta,Single Family,3,5.0,2956,36,0.37,61,64.9,43,83007,0.0615,382000,392000.0,40,True,33.764472,-84.370544,132.61,81.6,Balanced
ATL-111394,2023-08-13,Decatur,Townhome,3,1.5,2985,50,0.19,80,21.9,64,109383,0.0563,562000,583000.0,36,True,33.755146,-84.312904,195.31,76.2,Balanced
ATL-111395,2024-10-31,Smyrna,Single Family,4,3.5,4612,38,0.08,68,26.1,46,70843,0.053,714000,708000.0,3,True,33.894913,-84.579597,153.51,25.8,Hot
ATL-111396,2023-04-30,Peachtree Corners,Condo,6,5.5,3966,87,0.0,83,48.6,53,54598,0.0618,420000,416000.0,36,True,33.894128,-84.233141,104.89,49.6,Balanced
ATL-111397,2024-09-25,Lawrenceville,Condo,3,2.0,2915,38,0.0,61,18.7,28,63055,0.0659,336000,339000.0,40,True,33.936884,-84.013261,116.3,73.2,Balanced
ATL-111398,2023-10-01,Peachtree Corners,Single Family,1,1.0,1283,33,0.19,65,57.2,22,89578,0.0639,395000,373000.0,39,True,33.960646,-84.216006,290.72,87.1,Balanced
ATL-111399,2023-01-02,Roswell,Single Family,5,4.5,4130,16,0.81,99,7.8,30,90419,0.0664,748000,747000.0,33,True,34.023141,-84.336215,180.87,41.4,Balanced
ATL-111400,2025-03-06,Atlanta,Condo,4,5.0,3249,28,0.0,78,33.7,70,65054,0.0649,365000,377000.0,33,True,33.734095,-84.423169,116.04,68.9,Balanced
ATL-111401,2025-10-26,Sandy Springs,Single Family,3,2.5,3105,67,0.13,73,29.0,64,88137,0.0544,601000,618000.0,16,True,33.924302,-84.383074,199.03,58.2,Hot
ATL-111402,2025-06-24,Marietta,Townhome,4,3.0,2873,80,0.17,74,30.9,43,109884,0.061,466000,448000.0,75,True,33.987104,-84.499724,155.93,88.8,Soft
ATL-111403,2025-12-10,Roswell,Single Family,3,4.0,1965,44,0.56,66,31.7,41,90797,0.0692,568000,569000.0,40,True,34.042273,-84.368634,289.57,62.6,Balanced
ATL-111404,2024-05-15,Marietta,Single Family,7,5.0,4726,43,0.37,66,37.3,51,45459,0.0588,694000,688000.0,46,True,33.98209,-84.60086,145.58,5.0,Soft
ATL-111405,2025-12-02,Duluth,Single Family,3,1.0,2810,26,0.09,79,51.2,12,65071,0.0707,689000,701000.0,7,True,34.020063,-84.146186,249.47,12.6,Hot
ATL-111406,2025-03-05,Duluth,Single Family,4,3.0,3426,42,0.19,71,39.1,38,63314,0.0613,670000,675000.0,71,True,34.02428,-84.213111,197.02,16.3,Soft
ATL-111407,2025-04-02,Roswell,Single Family,4,3.5,3158,38,0.39,83,10.1,9,90348,0.0667,678000,657000.0,47,True,34.036597,-84.412041,208.04,52.2,Soft
ATL-111408,2025-03-28,Peachtree Corners,Single Family,2,1.5,1451,65,0.22,81,25.0,46,71013,0.055,555000,547000.0,1,True,33.969957,-84.147436,376.98,50.5,Hot
ATL-111409,2024-09-28,Norcross,Condo,7,6.0,4819,16,0.0,58,19.3,47,101584,0.0556,506000,506000.0,24,True,33.906613,-84.112125,105.0,80.3,Balanced
